"Simulation" "Statistic" "Tool" "Value"
"2754" "RSEMsim" "F1" "Salmon_quasi_F1" 0.886899918633035
"2755" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.892370572207084
"2756" "RSEMsim" "F1" "Sailfish_F1" 0.882163034705408
"2757" "RSEMsim" "F1" "eXpress_F1" 0.465631625743793
"2758" "RSEMsim" "F1" "Kallisto_F1" 0.888254486133768
"2759" "RSEMsim" "F1" "RSEM_F1" 0.852505515285219
"2760" "RSEMsim" "F1" "Salmon_align_F1" 0.78404641044235
"2761" "RSEMsim" "F1" "Salmon_quasi_F1" 0.875344464256768
"2762" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.879414157851912
"2763" "RSEMsim" "F1" "Sailfish_F1" 0.871712118767145
"2764" "RSEMsim" "F1" "eXpress_F1" 0.464005289693363
"2765" "RSEMsim" "F1" "Kallisto_F1" 0.87607601104434
"2766" "RSEMsim" "F1" "RSEM_F1" 0.866642573183954
"2767" "RSEMsim" "F1" "Salmon_align_F1" 0.79477858559154
"2768" "RSEMsim" "F1" "Salmon_quasi_F1" 0.88373804267844
"2769" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.889094612108869
"2770" "RSEMsim" "F1" "Sailfish_F1" 0.87986834887548
"2771" "RSEMsim" "F1" "eXpress_F1" 0.478115123072503
"2772" "RSEMsim" "F1" "Kallisto_F1" 0.886057248384118
"2773" "RSEMsim" "F1" "RSEM_F1" 0.861044725162171
"2774" "RSEMsim" "F1" "Salmon_align_F1" 0.783108213010402
"2775" "RSEMsim" "F1" "Salmon_quasi_F1" 0.879986004198741
"2776" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.884554559831313
"2777" "RSEMsim" "F1" "Sailfish_F1" 0.876736111111111
"2778" "RSEMsim" "F1" "eXpress_F1" 0.458369546323657
"2779" "RSEMsim" "F1" "Kallisto_F1" 0.880798179590408
"2780" "RSEMsim" "F1" "RSEM_F1" 0.86281429201588
"2781" "RSEMsim" "F1" "Salmon_align_F1" 0.787012292891502
"2782" "RSEMsim" "F1" "Salmon_quasi_F1" 0.889934719902839
"2783" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.895517821630717
"2784" "RSEMsim" "F1" "Sailfish_F1" 0.883273164861613
"2785" "RSEMsim" "F1" "eXpress_F1" 0.459132799516543
"2786" "RSEMsim" "F1" "Kallisto_F1" 0.892138939670932
"2787" "RSEMsim" "F1" "RSEM_F1" 0.85388845247447
"2788" "RSEMsim" "F1" "Salmon_align_F1" 0.780715956107214
"2789" "RSEMsim" "F1" "Salmon_quasi_F1" 0.869477911646586
"2790" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.875176446864287
"2791" "RSEMsim" "F1" "Sailfish_F1" 0.865457444688061
"2792" "RSEMsim" "F1" "eXpress_F1" 0.467108618052014
"2793" "RSEMsim" "F1" "Kallisto_F1" 0.87087691069992
"2794" "RSEMsim" "F1" "RSEM_F1" 0.852233676975945
"2795" "RSEMsim" "F1" "Salmon_align_F1" 0.77449617790132
"2796" "RSEMsim" "F1" "Salmon_quasi_F1" 0.870961425494419
"2797" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.877020102483248
"2798" "RSEMsim" "F1" "Sailfish_F1" 0.866744366744367
"2799" "RSEMsim" "F1" "eXpress_F1" 0.451775664661362
"2800" "RSEMsim" "F1" "Kallisto_F1" 0.872227674190383
"2801" "RSEMsim" "F1" "RSEM_F1" 0.878822717866176
"2802" "RSEMsim" "F1" "Salmon_align_F1" 0.796423372842587
"2803" "RSEMsim" "F1" "Salmon_quasi_F1" 0.897242517086967
"2804" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.90260663507109
"2805" "RSEMsim" "F1" "Sailfish_F1" 0.89247311827957
"2806" "RSEMsim" "F1" "eXpress_F1" 0.468845881519943
"2807" "RSEMsim" "F1" "Kallisto_F1" 0.898817966903073
"2808" "RSEMsim" "F1" "RSEM_F1" 0.865891207663359
"2809" "RSEMsim" "F1" "Salmon_align_F1" 0.787455364073902
"2810" "RSEMsim" "F1" "Salmon_quasi_F1" 0.882013633980073
"2811" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.886231756637946
"2812" "RSEMsim" "F1" "Sailfish_F1" 0.877473099618188
"2813" "RSEMsim" "F1" "eXpress_F1" 0.463864955160893
"2814" "RSEMsim" "F1" "Kallisto_F1" 0.883135059482155
"2815" "RSEMsim" "F1" "RSEM_F1" 0.856351791530945
"2816" "RSEMsim" "F1" "Salmon_align_F1" 0.793186614410612
"2817" "RSEMsim" "F1" "Salmon_quasi_F1" 0.863986874487285
"2818" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.870440666776696
"2819" "RSEMsim" "F1" "Sailfish_F1" 0.859797848059994
"2820" "RSEMsim" "F1" "eXpress_F1" 0.481786339754816
"2821" "RSEMsim" "F1" "Kallisto_F1" 0.864838232878962
"2822" "RSEMsim" "F1" "RSEM_F1" 0.885570689780756
"2823" "RSEMsim" "F1" "Salmon_align_F1" 0.820267815086468
"2824" "RSEMsim" "F1" "Salmon_quasi_F1" 0.899059468266311
"2825" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.902583902583903
"2826" "RSEMsim" "F1" "Sailfish_F1" 0.891003586853085
"2827" "RSEMsim" "F1" "eXpress_F1" 0.486366251198466
"2828" "RSEMsim" "F1" "Kallisto_F1" 0.902199762187871
"2829" "RSEMsim" "F1" "RSEM_F1" 0.868600177567328
"2830" "RSEMsim" "F1" "Salmon_align_F1" 0.798421124268409
"2831" "RSEMsim" "F1" "Salmon_quasi_F1" 0.884423628946971
"2832" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.887069880248598
"2833" "RSEMsim" "F1" "Sailfish_F1" 0.881911057692308
"2834" "RSEMsim" "F1" "eXpress_F1" 0.464606485005328
"2835" "RSEMsim" "F1" "Kallisto_F1" 0.887204366282595
"2836" "RSEMsim" "F1" "RSEM_F1" 0.858597962852007
"2837" "RSEMsim" "F1" "Salmon_align_F1" 0.786719497199071
"2838" "RSEMsim" "F1" "Salmon_quasi_F1" 0.883024691358025
"2839" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.887650882079852
"2840" "RSEMsim" "F1" "Sailfish_F1" 0.878616255931425
"2841" "RSEMsim" "F1" "eXpress_F1" 0.467133747933559
"2842" "RSEMsim" "F1" "Kallisto_F1" 0.885174868461777
"2843" "RSEMsim" "F1" "RSEM_F1" 0.860169491525424
"2844" "RSEMsim" "F1" "Salmon_align_F1" 0.784547848990342
"2845" "RSEMsim" "F1" "Salmon_quasi_F1" 0.868544600938967
"2846" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.872377965104881
"2847" "RSEMsim" "F1" "Sailfish_F1" 0.863011044371246
"2848" "RSEMsim" "F1" "eXpress_F1" 0.459389857369255
"2849" "RSEMsim" "F1" "Kallisto_F1" 0.869224745497259
"2850" "RSEMsim" "F1" "RSEM_F1" 0.85937245976264
"2851" "RSEMsim" "F1" "Salmon_align_F1" 0.799035127393336
"2852" "RSEMsim" "F1" "Salmon_quasi_F1" 0.878526385662131
"2853" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.882254836557705
"2854" "RSEMsim" "F1" "Sailfish_F1" 0.874690440812283
"2855" "RSEMsim" "F1" "eXpress_F1" 0.462271245926297
"2856" "RSEMsim" "F1" "Kallisto_F1" 0.884094330155545
"2857" "RSEMsim" "F1" "RSEM_F1" 0.858715596330275
"2858" "RSEMsim" "F1" "Salmon_align_F1" 0.78375
"2859" "RSEMsim" "F1" "Salmon_quasi_F1" 0.875058713010803
"2860" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.878531073446328
"2861" "RSEMsim" "F1" "Sailfish_F1" 0.869302325581395
"2862" "RSEMsim" "F1" "eXpress_F1" 0.452953537240252
"2863" "RSEMsim" "F1" "Kallisto_F1" 0.875558692072454
"2864" "RSEMsim" "F1" "RSEM_F1" 0.855695176327523
"2865" "RSEMsim" "F1" "Salmon_align_F1" 0.781192151055165
"2866" "RSEMsim" "F1" "Salmon_quasi_F1" 0.869817578772803
"2867" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.872410936205468
"2868" "RSEMsim" "F1" "Sailfish_F1" 0.86443118699856
"2869" "RSEMsim" "F1" "eXpress_F1" 0.452869063562378
"2870" "RSEMsim" "F1" "Kallisto_F1" 0.870793518903199
"2871" "RSEMsim" "F1" "RSEM_F1" 0.847864996164664
"2872" "RSEMsim" "F1" "Salmon_align_F1" 0.771263035921205
"2873" "RSEMsim" "F1" "Salmon_quasi_F1" 0.86640522875817
"2874" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.869041382922996
"2875" "RSEMsim" "F1" "Sailfish_F1" 0.864415584415585
"2876" "RSEMsim" "F1" "eXpress_F1" 0.444075587334014
"2877" "RSEMsim" "F1" "Kallisto_F1" 0.868517548454688
"2878" "RSEMsim" "F1" "RSEM_F1" 0.848690785528683
"2879" "RSEMsim" "F1" "Salmon_align_F1" 0.77787917503194
"2880" "RSEMsim" "F1" "Salmon_quasi_F1" 0.861319796954315
"2881" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.871899979503997
"2882" "RSEMsim" "F1" "Sailfish_F1" 0.855991943605237
"2883" "RSEMsim" "F1" "eXpress_F1" 0.462646635110105
"2884" "RSEMsim" "F1" "Kallisto_F1" 0.862082994304313
"2885" "RSEMsim" "F1" "RSEM_F1" 0.861744480636989
"2886" "RSEMsim" "F1" "Salmon_align_F1" 0.789115646258504
"2887" "RSEMsim" "F1" "Salmon_quasi_F1" 0.881513072501391
"2888" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.886194029850746
"2889" "RSEMsim" "F1" "Sailfish_F1" 0.874770473742196
"2890" "RSEMsim" "F1" "eXpress_F1" 0.465387509405568
"2891" "RSEMsim" "F1" "Kallisto_F1" 0.88126159554731
"2892" "RSEMsim" "F1" "RSEM_F1" 0.867283431455004
"2893" "RSEMsim" "F1" "Salmon_align_F1" 0.784421116689487
"2894" "RSEMsim" "F1" "Salmon_quasi_F1" 0.882332761578045
"2895" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.888850535036244
"2896" "RSEMsim" "F1" "Sailfish_F1" 0.877915886259152
"2897" "RSEMsim" "F1" "eXpress_F1" 0.441638281963944
"2898" "RSEMsim" "F1" "Kallisto_F1" 0.886171861546409
"2899" "RSEMsim" "F1" "RSEM_F1" 0.887466666666667
"2900" "RSEMsim" "F1" "Salmon_align_F1" 0.823761508110478
"2901" "RSEMsim" "F1" "Salmon_quasi_F1" 0.894481975249596
"2902" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.902310987751162
"2903" "RSEMsim" "F1" "Sailfish_F1" 0.888915178043298
"2904" "RSEMsim" "F1" "eXpress_F1" 0.496404239212718
"2905" "RSEMsim" "F1" "Kallisto_F1" 0.895379458941824
"2906" "RSEMsim" "F1" "RSEM_F1" 0.834365634365634
"2907" "RSEMsim" "F1" "Salmon_align_F1" 0.761870242841609
"2908" "RSEMsim" "F1" "Salmon_quasi_F1" 0.863871101012188
"2909" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.861259777686291
"2910" "RSEMsim" "F1" "Sailfish_F1" 0.851037851037851
"2911" "RSEMsim" "F1" "eXpress_F1" 0.442988204456094
"2912" "RSEMsim" "F1" "Kallisto_F1" 0.857084273118721
"2913" "RSEMsim" "F1" "RSEM_F1" 0.863527806209485
"2914" "RSEMsim" "F1" "Salmon_align_F1" 0.782581744924841
"2915" "RSEMsim" "F1" "Salmon_quasi_F1" 0.883016208597604
"2916" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.889362457822767
"2917" "RSEMsim" "F1" "Sailfish_F1" 0.877810702457731
"2918" "RSEMsim" "F1" "eXpress_F1" 0.468024294390854
"2919" "RSEMsim" "F1" "Kallisto_F1" 0.883827683615819
"2920" "RSEMsim" "F1" "RSEM_F1" 0.871552868308509
"2921" "RSEMsim" "F1" "Salmon_align_F1" 0.798215975131774
"2922" "RSEMsim" "F1" "Salmon_quasi_F1" 0.888253012048193
"2923" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.892414626775461
"2924" "RSEMsim" "F1" "Sailfish_F1" 0.882177033492823
"2925" "RSEMsim" "F1" "eXpress_F1" 0.468817204301075
"2926" "RSEMsim" "F1" "Kallisto_F1" 0.890332326283988
"2927" "RSEMsim" "F1" "RSEM_F1" 0.871258658998824
"2928" "RSEMsim" "F1" "Salmon_align_F1" 0.796972609322441
"2929" "RSEMsim" "F1" "Salmon_quasi_F1" 0.893135935397039
"2930" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.897044933207394
"2931" "RSEMsim" "F1" "Sailfish_F1" 0.887262079062957
"2932" "RSEMsim" "F1" "eXpress_F1" 0.459287956716318
"2933" "RSEMsim" "F1" "Kallisto_F1" 0.895127547577271
"2934" "RSEMsim" "F1" "RSEM_F1" 0.866468106229834
"2935" "RSEMsim" "F1" "Salmon_align_F1" 0.78921124206709
"2936" "RSEMsim" "F1" "Salmon_quasi_F1" 0.88447331550121
"2937" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.887043189368771
"2938" "RSEMsim" "F1" "Sailfish_F1" 0.880212282031842
"2939" "RSEMsim" "F1" "eXpress_F1" 0.464575028931465
"2940" "RSEMsim" "F1" "Kallisto_F1" 0.885911179173048
"2941" "RSEMsim" "F1" "RSEM_F1" 0.860995553005308
"2942" "RSEMsim" "F1" "Salmon_align_F1" 0.790734403790471
"2943" "RSEMsim" "F1" "Salmon_quasi_F1" 0.87327222464717
"2944" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.879507475813544
"2945" "RSEMsim" "F1" "Sailfish_F1" 0.868261746901124
"2946" "RSEMsim" "F1" "eXpress_F1" 0.456278763971072
"2947" "RSEMsim" "F1" "Kallisto_F1" 0.87715706346885
"2948" "RSEMsim" "F1" "RSEM_F1" 0.858480374504861
"2949" "RSEMsim" "F1" "Salmon_align_F1" 0.781443972557988
"2950" "RSEMsim" "F1" "Salmon_quasi_F1" 0.872274143302181
"2951" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.875045938993017
"2952" "RSEMsim" "F1" "Sailfish_F1" 0.869375113864092
"2953" "RSEMsim" "F1" "eXpress_F1" 0.465796831314073
"2954" "RSEMsim" "F1" "Kallisto_F1" 0.873575891216465
"2955" "RSEMsim" "F1" "RSEM_F1" 0.874235629841011
"2956" "RSEMsim" "F1" "Salmon_align_F1" 0.802162968487787
"2957" "RSEMsim" "F1" "Salmon_quasi_F1" 0.896645417493991
"2958" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.901186600861073
"2959" "RSEMsim" "F1" "Sailfish_F1" 0.892831206556697
"2960" "RSEMsim" "F1" "eXpress_F1" 0.459331131296449
"2961" "RSEMsim" "F1" "Kallisto_F1" 0.899234560134214
"2962" "RSEMsim" "F1" "RSEM_F1" 0.843790195798199
"2963" "RSEMsim" "F1" "Salmon_align_F1" 0.770331815224463
"2964" "RSEMsim" "F1" "Salmon_quasi_F1" 0.855731512421909
"2965" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.862538427755819
"2966" "RSEMsim" "F1" "Sailfish_F1" 0.851702250432776
"2967" "RSEMsim" "F1" "eXpress_F1" 0.478542571842366
"2968" "RSEMsim" "F1" "Kallisto_F1" 0.855274629468178
"2969" "RSEMsim" "F1" "RSEM_F1" 0.848246364414029
"2970" "RSEMsim" "F1" "Salmon_align_F1" 0.767051578137029
"2971" "RSEMsim" "F1" "Salmon_quasi_F1" 0.86411149825784
"2972" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.870831870831871
"2973" "RSEMsim" "F1" "Sailfish_F1" 0.859120803046037
"2974" "RSEMsim" "F1" "eXpress_F1" 0.448993754337266
"2975" "RSEMsim" "F1" "Kallisto_F1" 0.866015352407537
"2976" "RSEMsim" "F1" "RSEM_F1" 0.852109949670925
"2977" "RSEMsim" "F1" "Salmon_align_F1" 0.777719205763486
"2978" "RSEMsim" "F1" "Salmon_quasi_F1" 0.869427382603527
"2979" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.874651810584958
"2980" "RSEMsim" "F1" "Sailfish_F1" 0.86698150334514
"2981" "RSEMsim" "F1" "eXpress_F1" 0.454393057883838
"2982" "RSEMsim" "F1" "Kallisto_F1" 0.871917263325378
"2983" "RSEMsim" "F1" "RSEM_F1" 0.865948975077422
"2984" "RSEMsim" "F1" "Salmon_align_F1" 0.780422928580928
"2985" "RSEMsim" "F1" "Salmon_quasi_F1" 0.885359951603146
"2986" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.889597570235383
"2987" "RSEMsim" "F1" "Sailfish_F1" 0.88105594720264
"2988" "RSEMsim" "F1" "eXpress_F1" 0.463344441078461
"2989" "RSEMsim" "F1" "Kallisto_F1" 0.887170154686078
"2990" "RSEMsim" "F1" "RSEM_F1" 0.855000986387848
"2991" "RSEMsim" "F1" "Salmon_align_F1" 0.773067331670823
"2992" "RSEMsim" "F1" "Salmon_quasi_F1" 0.879513184584179
"2993" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.879562043795621
"2994" "RSEMsim" "F1" "Sailfish_F1" 0.873012678607366
"2995" "RSEMsim" "F1" "eXpress_F1" 0.467395790342551
"2996" "RSEMsim" "F1" "Kallisto_F1" 0.876723438767234
"2997" "RSEMsim" "F1" "RSEM_F1" 0.87001780578003
"2998" "RSEMsim" "F1" "Salmon_align_F1" 0.791812281577634
"2999" "RSEMsim" "F1" "Salmon_quasi_F1" 0.890668915120854
"3000" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.89409771251059
"3001" "RSEMsim" "F1" "Sailfish_F1" 0.885758125261543
"3002" "RSEMsim" "F1" "eXpress_F1" 0.461387388651189
"3003" "RSEMsim" "F1" "Kallisto_F1" 0.892051860202931
"3004" "RSEMsim" "F1" "RSEM_F1" 0.859285258455648
"3005" "RSEMsim" "F1" "Salmon_align_F1" 0.778579676674365
"3006" "RSEMsim" "F1" "Salmon_quasi_F1" 0.862262038073908
"3007" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.869298952457695
"3008" "RSEMsim" "F1" "Sailfish_F1" 0.858548976027941
"3009" "RSEMsim" "F1" "eXpress_F1" 0.452028332260142
"3010" "RSEMsim" "F1" "Kallisto_F1" 0.864474739374499
"3011" "RSEMsim" "F1" "RSEM_F1" 0.861226705265062
"3012" "RSEMsim" "F1" "Salmon_align_F1" 0.776275052957471
"3013" "RSEMsim" "F1" "Salmon_quasi_F1" 0.87778603268945
"3014" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.88412017167382
"3015" "RSEMsim" "F1" "Sailfish_F1" 0.873822279697026
"3016" "RSEMsim" "F1" "eXpress_F1" 0.45941406978914
"3017" "RSEMsim" "F1" "Kallisto_F1" 0.87916589089555
"3018" "RSEMsim" "F1" "RSEM_F1" 0.865108783239323
"3019" "RSEMsim" "F1" "Salmon_align_F1" 0.783595113438045
"3020" "RSEMsim" "F1" "Salmon_quasi_F1" 0.877021068103871
"3021" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.882642998027613
"3022" "RSEMsim" "F1" "Sailfish_F1" 0.86995951417004
"3023" "RSEMsim" "F1" "eXpress_F1" 0.448702594810379
"3024" "RSEMsim" "F1" "Kallisto_F1" 0.878376166311999
"3025" "RSEMsim" "F1" "RSEM_F1" 0.859757170508534
"3026" "RSEMsim" "F1" "Salmon_align_F1" 0.791341145833333
"3027" "RSEMsim" "F1" "Salmon_quasi_F1" 0.876964769647696
"3028" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.880332610267534
"3029" "RSEMsim" "F1" "Sailfish_F1" 0.870420017873101
"3030" "RSEMsim" "F1" "eXpress_F1" 0.461706983112734
"3031" "RSEMsim" "F1" "Kallisto_F1" 0.878437047756874
"3032" "RSEMsim" "F1" "RSEM_F1" 0.865510856758122
"3033" "RSEMsim" "F1" "Salmon_align_F1" 0.791256157635468
"3034" "RSEMsim" "F1" "Salmon_quasi_F1" 0.881291874248411
"3035" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.889426399447132
"3036" "RSEMsim" "F1" "Sailfish_F1" 0.875404806545083
"3037" "RSEMsim" "F1" "eXpress_F1" 0.455871066768995
"3038" "RSEMsim" "F1" "Kallisto_F1" 0.883040935672515
"3039" "RSEMsim" "F1" "RSEM_F1" 0.899734531345722
"3040" "RSEMsim" "F1" "Salmon_align_F1" 0.832945321839804
"3041" "RSEMsim" "F1" "Salmon_quasi_F1" 0.910431307702907
"3042" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.915559246954596
"3043" "RSEMsim" "F1" "Sailfish_F1" 0.904433362934627
"3044" "RSEMsim" "F1" "eXpress_F1" 0.480769908696725
"3045" "RSEMsim" "F1" "Kallisto_F1" 0.912646855563234
"3046" "RSEMsim" "F1" "RSEM_F1" 0.876662792199406
"3047" "RSEMsim" "F1" "Salmon_align_F1" 0.810334563638528
"3048" "RSEMsim" "F1" "Salmon_quasi_F1" 0.88359375
"3049" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.888830692680372
"3050" "RSEMsim" "F1" "Sailfish_F1" 0.877374337769738
"3051" "RSEMsim" "F1" "eXpress_F1" 0.450044433159832
"3052" "RSEMsim" "F1" "Kallisto_F1" 0.884685624836942
"3053" "RSEMsim" "F1" "RSEM_F1" 0.848298404153047
"3054" "RSEMsim" "F1" "Salmon_align_F1" 0.770086956521739
"3055" "RSEMsim" "F1" "Salmon_quasi_F1" 0.861616754746526
"3056" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.866129349321801
"3057" "RSEMsim" "F1" "Sailfish_F1" 0.857364341085271
"3058" "RSEMsim" "F1" "eXpress_F1" 0.443998087039694
"3059" "RSEMsim" "F1" "Kallisto_F1" 0.862514688601645
"3060" "RSEMsim" "F1" "RSEM_F1" 0.872911625763337
"3061" "RSEMsim" "F1" "Salmon_align_F1" 0.796181684674289
"3062" "RSEMsim" "F1" "Salmon_quasi_F1" 0.89041095890411
"3063" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.896887621762889
"3064" "RSEMsim" "F1" "Sailfish_F1" 0.885540761504321
"3065" "RSEMsim" "F1" "eXpress_F1" 0.470002961208173
"3066" "RSEMsim" "F1" "Kallisto_F1" 0.89128120194014
"3067" "RSEMsim" "F1" "RSEM_F1" 0.861207714195384
"3068" "RSEMsim" "F1" "Salmon_align_F1" 0.782670860737775
"3069" "RSEMsim" "F1" "Salmon_quasi_F1" 0.875945293644409
"3070" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.881075826312378
"3071" "RSEMsim" "F1" "Sailfish_F1" 0.873717948717949
"3072" "RSEMsim" "F1" "eXpress_F1" 0.468744845785915
"3073" "RSEMsim" "F1" "Kallisto_F1" 0.880258899676375
"3074" "RSEMsim" "F1" "RSEM_F1" 0.859244056781255
"3075" "RSEMsim" "F1" "Salmon_align_F1" 0.788461538461538
"3076" "RSEMsim" "F1" "Salmon_quasi_F1" 0.874102609000175
"3077" "RSEMsim" "F1" "Salmon_SMEM_F1" 0.879240639831253
"3078" "RSEMsim" "F1" "Sailfish_F1" 0.869082711981966
"3079" "RSEMsim" "F1" "eXpress_F1" 0.451942209533697
"3080" "RSEMsim" "F1" "Kallisto_F1" 0.874518051174203
"3081" "bias" "spearmans" "RSEM_cor" 0.812236642606066
"3082" "bias" "spearmans" "Salmon_align_cor" 0.789515519932592
"3083" "bias" "spearmans" "Salmon_quasi_cor" 0.798895476567531
"3084" "bias" "spearmans" "Salmon_SMEM_cor" 0.783893667250063
"3085" "bias" "spearmans" "Sailfish_cor" 0.794205291113407
"3086" "bias" "spearmans" "eXpress_cor" 0.562592094905595
"3087" "bias" "spearmans" "Kallisto_cor" 0.796681718448172
"3088" "bias" "spearmans" "RSEM_cor" 0.811953499802409
"3089" "bias" "spearmans" "Salmon_align_cor" 0.781393743510677
"3090" "bias" "spearmans" "Salmon_quasi_cor" 0.794573045445323
"3091" "bias" "spearmans" "Salmon_SMEM_cor" 0.788744752491337
"3092" "bias" "spearmans" "Sailfish_cor" 0.785523947310566
"3093" "bias" "spearmans" "eXpress_cor" 0.568321898513639
"3094" "bias" "spearmans" "Kallisto_cor" 0.790682128296063
"3095" "bias" "spearmans" "RSEM_cor" 0.81732817840293
"3096" "bias" "spearmans" "Salmon_align_cor" 0.792628358916426
"3097" "bias" "spearmans" "Salmon_quasi_cor" 0.796793594007694
"3098" "bias" "spearmans" "Salmon_SMEM_cor" 0.787028219086792
"3099" "bias" "spearmans" "Sailfish_cor" 0.792629989943994
"3100" "bias" "spearmans" "eXpress_cor" 0.568576440410192
"3101" "bias" "spearmans" "Kallisto_cor" 0.796888444455245
"3102" "bias" "spearmans" "RSEM_cor" 0.804889054649544
"3103" "bias" "spearmans" "Salmon_align_cor" 0.793684483235037
"3104" "bias" "spearmans" "Salmon_quasi_cor" 0.800727376307326
"3105" "bias" "spearmans" "Salmon_SMEM_cor" 0.796703365831728
"3106" "bias" "spearmans" "Sailfish_cor" 0.790209231429364
"3107" "bias" "spearmans" "eXpress_cor" 0.576450784622345
"3108" "bias" "spearmans" "Kallisto_cor" 0.793692402706036
"3109" "bias" "spearmans" "RSEM_cor" 0.819939275811377
"3110" "bias" "spearmans" "Salmon_align_cor" 0.800224012700064
"3111" "bias" "spearmans" "Salmon_quasi_cor" 0.799476492922441
"3112" "bias" "spearmans" "Salmon_SMEM_cor" 0.79481020879002
"3113" "bias" "spearmans" "Sailfish_cor" 0.795214022632037
"3114" "bias" "spearmans" "eXpress_cor" 0.572416817764695
"3115" "bias" "spearmans" "Kallisto_cor" 0.797452185974603
"3116" "bias" "spearmans" "RSEM_cor" 0.813130257559515
"3117" "bias" "spearmans" "Salmon_align_cor" 0.796500390222018
"3118" "bias" "spearmans" "Salmon_quasi_cor" 0.798917924046588
"3119" "bias" "spearmans" "Salmon_SMEM_cor" 0.792406053744419
"3120" "bias" "spearmans" "Sailfish_cor" 0.794795194688751
"3121" "bias" "spearmans" "eXpress_cor" 0.573237946710435
"3122" "bias" "spearmans" "Kallisto_cor" 0.79858134228017
"3123" "bias" "spearmans" "RSEM_cor" 0.823200758914751
"3124" "bias" "spearmans" "Salmon_align_cor" 0.799125901154787
"3125" "bias" "spearmans" "Salmon_quasi_cor" 0.808040399849148
"3126" "bias" "spearmans" "Salmon_SMEM_cor" 0.798347432626124
"3127" "bias" "spearmans" "Sailfish_cor" 0.802169780435104
"3128" "bias" "spearmans" "eXpress_cor" 0.567972016324708
"3129" "bias" "spearmans" "Kallisto_cor" 0.807374667856314
"3130" "bias" "spearmans" "RSEM_cor" 0.815534154873052
"3131" "bias" "spearmans" "Salmon_align_cor" 0.792428492419626
"3132" "bias" "spearmans" "Salmon_quasi_cor" 0.797097651504149
"3133" "bias" "spearmans" "Salmon_SMEM_cor" 0.78225785326036
"3134" "bias" "spearmans" "Sailfish_cor" 0.792297006481416
"3135" "bias" "spearmans" "eXpress_cor" 0.567279864225577
"3136" "bias" "spearmans" "Kallisto_cor" 0.796939912375098
"3137" "bias" "spearmans" "RSEM_cor" 0.819015844328864
"3138" "bias" "spearmans" "Salmon_align_cor" 0.793846440132974
"3139" "bias" "spearmans" "Salmon_quasi_cor" 0.799835945476206
"3140" "bias" "spearmans" "Salmon_SMEM_cor" 0.788944473882977
"3141" "bias" "spearmans" "Sailfish_cor" 0.792167367716597
"3142" "bias" "spearmans" "eXpress_cor" 0.571309091810096
"3143" "bias" "spearmans" "Kallisto_cor" 0.796024811164687
"3144" "bias" "spearmans" "RSEM_cor" 0.819936607264659
"3145" "bias" "spearmans" "Salmon_align_cor" 0.78920436026518
"3146" "bias" "spearmans" "Salmon_quasi_cor" 0.805991252927963
