"Simulation" "Statistic" "Tool" "Value" "ID"
"1279" "unbias" "nrmse" "Sailfish_nmrse" 41 "all"
"1280" "unbias" "nrmse" "eXpress_nmrse" 57.1 "all"
"1281" "unbias" "nrmse" "Kallisto_nmrse" 41.7 "all"
"1282" "unbias" "nrmse" "RSEM_nmrse" 30.3 "all"
"1283" "unbias" "nrmse" "Salmon_align_nmrse" 43.9 "all"
"1284" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.7 "all"
"1285" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.3 "all"
"1286" "unbias" "nrmse" "Sailfish_nmrse" 39.4 "all"
"1287" "unbias" "nrmse" "eXpress_nmrse" 47.2 "all"
"1288" "unbias" "nrmse" "Kallisto_nmrse" 41.4 "all"
"1289" "unbias" "nrmse" "RSEM_nmrse" 27.1 "all"
"1290" "unbias" "nrmse" "Salmon_align_nmrse" 42.2 "all"
"1291" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.3 "all"
"1292" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41.4 "all"
"1293" "unbias" "nrmse" "Sailfish_nmrse" 37.8 "all"
"1294" "unbias" "nrmse" "eXpress_nmrse" 50.6 "all"
"1295" "unbias" "nrmse" "Kallisto_nmrse" 39.6 "all"
"1296" "unbias" "nrmse" "RSEM_nmrse" 37.7 "all"
"1297" "unbias" "nrmse" "Salmon_align_nmrse" 55.8 "all"
"1298" "unbias" "nrmse" "Salmon_quasi_nmrse" 49 "all"
"1299" "unbias" "nrmse" "Salmon_SMEM_nmrse" 50.6 "all"
"1300" "unbias" "nrmse" "Sailfish_nmrse" 40 "all"
"1301" "unbias" "nrmse" "eXpress_nmrse" 103 "all"
"1302" "unbias" "nrmse" "Kallisto_nmrse" 44.2 "all"
"1303" "unbias" "nrmse" "RSEM_nmrse" 40 "all"
"1304" "unbias" "nrmse" "Salmon_align_nmrse" 51.4 "all"
"1305" "unbias" "nrmse" "Salmon_quasi_nmrse" 56.3 "all"
"1306" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6 "all"
"1307" "unbias" "nrmse" "Sailfish_nmrse" 33.6 "all"
"1308" "unbias" "nrmse" "eXpress_nmrse" 54.7 "all"
"1309" "unbias" "nrmse" "Kallisto_nmrse" 34.9 "all"
"1310" "unbias" "nrmse" "RSEM_nmrse" 36 "all"
"1311" "unbias" "nrmse" "Salmon_align_nmrse" 49.8 "all"
"1312" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.5 "all"
"1313" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.6 "all"
"1314" "unbias" "nrmse" "Sailfish_nmrse" 45.7 "all"
"1315" "unbias" "nrmse" "eXpress_nmrse" 102.9 "all"
"1316" "unbias" "nrmse" "Kallisto_nmrse" 35.5 "all"
"1317" "unbias" "nrmse" "RSEM_nmrse" 33.9 "all"
"1318" "unbias" "nrmse" "Salmon_align_nmrse" 59.6 "all"
"1319" "unbias" "nrmse" "Salmon_quasi_nmrse" 55.9 "all"
"1320" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6 "all"
"1321" "unbias" "nrmse" "Sailfish_nmrse" 48.4 "all"
"1322" "unbias" "nrmse" "eXpress_nmrse" 57.9 "all"
"1323" "unbias" "nrmse" "Kallisto_nmrse" 49.6 "all"
"1324" "unbias" "nrmse" "RSEM_nmrse" 33.3 "all"
"1325" "unbias" "nrmse" "Salmon_align_nmrse" 48.1 "all"
"1326" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.1 "all"
"1327" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.8 "all"
"1328" "unbias" "nrmse" "Sailfish_nmrse" 38.4 "all"
"1329" "unbias" "nrmse" "eXpress_nmrse" 101.3 "all"
"1330" "unbias" "nrmse" "Kallisto_nmrse" 38.2 "all"
"1331" "unbias" "nrmse" "RSEM_nmrse" 46.6 "all"
"1332" "unbias" "nrmse" "Salmon_align_nmrse" 60.5 "all"
"1333" "unbias" "nrmse" "Salmon_quasi_nmrse" 58.2 "all"
"1334" "unbias" "nrmse" "Salmon_SMEM_nmrse" 58.7 "all"
"1335" "unbias" "nrmse" "Sailfish_nmrse" 37.3 "all"
"1336" "unbias" "nrmse" "eXpress_nmrse" 50.1 "all"
"1337" "unbias" "nrmse" "Kallisto_nmrse" 37.2 "all"
"1338" "unbias" "nrmse" "RSEM_nmrse" 41.9 "all"
"1339" "unbias" "nrmse" "Salmon_align_nmrse" 56.5 "all"
"1340" "unbias" "nrmse" "Salmon_quasi_nmrse" 61.5 "all"
"1341" "unbias" "nrmse" "Salmon_SMEM_nmrse" 63.2 "all"
"1342" "unbias" "nrmse" "Sailfish_nmrse" 39.5 "all"
"1343" "unbias" "nrmse" "eXpress_nmrse" 50.9 "all"
"1344" "unbias" "nrmse" "Kallisto_nmrse" 40.8 "all"
"1345" "unbias" "nrmse" "RSEM_nmrse" 38.4 "all"
"1346" "unbias" "nrmse" "Salmon_align_nmrse" 48.4 "all"
"1347" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.2 "all"
"1348" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43 "all"
"1349" "unbias" "nrmse" "Sailfish_nmrse" 37.8 "all"
"1350" "unbias" "nrmse" "eXpress_nmrse" 51 "all"
"1351" "unbias" "nrmse" "Kallisto_nmrse" 41.4 "all"
"1352" "unbias" "nrmse" "RSEM_nmrse" 29.6 "all"
"1353" "unbias" "nrmse" "Salmon_align_nmrse" 47.5 "all"
"1354" "unbias" "nrmse" "Salmon_quasi_nmrse" 52.6 "all"
"1355" "unbias" "nrmse" "Salmon_SMEM_nmrse" 54.1 "all"
"1356" "unbias" "nrmse" "Sailfish_nmrse" 39.7 "all"
"1357" "unbias" "nrmse" "eXpress_nmrse" 53.5 "all"
"1358" "unbias" "nrmse" "Kallisto_nmrse" 39.6 "all"
"1359" "unbias" "nrmse" "RSEM_nmrse" 38.9 "all"
"1360" "unbias" "nrmse" "Salmon_align_nmrse" 56 "all"
"1361" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.2 "all"
"1362" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.6 "all"
"1363" "unbias" "nrmse" "Sailfish_nmrse" 42 "all"
"1364" "unbias" "nrmse" "eXpress_nmrse" 60.9 "all"
"1365" "unbias" "nrmse" "Kallisto_nmrse" 47 "all"
"1366" "unbias" "nrmse" "RSEM_nmrse" 28.3 "all"
"1367" "unbias" "nrmse" "Salmon_align_nmrse" 47.1 "all"
"1368" "unbias" "nrmse" "Salmon_quasi_nmrse" 45 "all"
"1369" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.7 "all"
"1370" "unbias" "nrmse" "Sailfish_nmrse" 38.5 "all"
"1371" "unbias" "nrmse" "eXpress_nmrse" 47.5 "all"
"1372" "unbias" "nrmse" "Kallisto_nmrse" 39.3 "all"
"1373" "unbias" "nrmse" "RSEM_nmrse" 59.5 "all"
"1374" "unbias" "nrmse" "Salmon_align_nmrse" 52.3 "all"
"1375" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.5 "all"
"1376" "unbias" "nrmse" "Salmon_SMEM_nmrse" 51.2 "all"
"1377" "unbias" "nrmse" "Sailfish_nmrse" 70.9 "all"
"1378" "unbias" "nrmse" "eXpress_nmrse" 91 "all"
"1379" "unbias" "nrmse" "Kallisto_nmrse" 45.1 "all"
"1380" "unbias" "nrmse" "RSEM_nmrse" 36.8 "all"
"1381" "unbias" "nrmse" "Salmon_align_nmrse" 68.5 "all"
"1382" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.7 "all"
"1383" "unbias" "nrmse" "Salmon_SMEM_nmrse" 52.5 "all"
"1384" "unbias" "nrmse" "Sailfish_nmrse" 38.3 "all"
"1385" "unbias" "nrmse" "eXpress_nmrse" 55.2 "all"
"1386" "unbias" "nrmse" "Kallisto_nmrse" 36.5 "all"
"1387" "unbias" "nrmse" "RSEM_nmrse" 28.6 "all"
"1388" "unbias" "nrmse" "Salmon_align_nmrse" 40.7 "all"
"1389" "unbias" "nrmse" "Salmon_quasi_nmrse" 36.6 "all"
"1390" "unbias" "nrmse" "Salmon_SMEM_nmrse" 37.2 "all"
"1391" "unbias" "nrmse" "Sailfish_nmrse" 33.1 "all"
"1392" "unbias" "nrmse" "eXpress_nmrse" 46.6 "all"
"1393" "unbias" "nrmse" "Kallisto_nmrse" 36.4 "all"
"1394" "unbias" "nrmse" "RSEM_nmrse" 27.3 "all"
"1395" "unbias" "nrmse" "Salmon_align_nmrse" 43.6 "all"
"1396" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.1 "all"
"1397" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.3 "all"
"1398" "unbias" "nrmse" "Sailfish_nmrse" 33.7 "all"
"1399" "unbias" "nrmse" "eXpress_nmrse" 101.7 "all"
"1400" "unbias" "nrmse" "Kallisto_nmrse" 33.8 "all"
"1401" "unbias" "nrmse" "RSEM_nmrse" 33.2 "all"
"1402" "unbias" "nrmse" "Salmon_align_nmrse" 47.1 "all"
"1403" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.3 "all"
"1404" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.7 "all"
"1405" "unbias" "nrmse" "Sailfish_nmrse" 44 "all"
"1406" "unbias" "nrmse" "eXpress_nmrse" 54.8 "all"
"1407" "unbias" "nrmse" "Kallisto_nmrse" 42.8 "all"
"1408" "unbias" "nrmse" "RSEM_nmrse" 33.9 "all"
"1409" "unbias" "nrmse" "Salmon_align_nmrse" 45.2 "all"
"1410" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.7 "all"
"1411" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41 "all"
"1412" "unbias" "nrmse" "Sailfish_nmrse" 38.2 "all"
"1413" "unbias" "nrmse" "eXpress_nmrse" 53.9 "all"
"1414" "unbias" "nrmse" "Kallisto_nmrse" 35.7 "all"
"1415" "unbias" "nrmse" "RSEM_nmrse" 32.2 "all"
"1416" "unbias" "nrmse" "Salmon_align_nmrse" 45.5 "all"
"1417" "unbias" "nrmse" "Salmon_quasi_nmrse" 38.1 "all"
"1418" "unbias" "nrmse" "Salmon_SMEM_nmrse" 38.2 "all"
"1419" "unbias" "nrmse" "Sailfish_nmrse" 36.1 "all"
"1420" "unbias" "nrmse" "eXpress_nmrse" 54.2 "all"
"1421" "unbias" "nrmse" "Kallisto_nmrse" 36.7 "all"
"1422" "unbias" "nrmse" "RSEM_nmrse" 44.7 "all"
"1423" "unbias" "nrmse" "Salmon_align_nmrse" 46.1 "all"
"1424" "unbias" "nrmse" "Salmon_quasi_nmrse" 39.6 "all"
"1425" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41.2 "all"
"1426" "unbias" "nrmse" "Sailfish_nmrse" 50.3 "all"
"1427" "unbias" "nrmse" "eXpress_nmrse" 55.5 "all"
"1428" "unbias" "nrmse" "Kallisto_nmrse" 38.5 "all"
"1429" "unbias" "nrmse" "RSEM_nmrse" 29 "all"
"1430" "unbias" "nrmse" "Salmon_align_nmrse" 51.8 "all"
"1431" "unbias" "nrmse" "Salmon_quasi_nmrse" 57 "all"
"1432" "unbias" "nrmse" "Salmon_SMEM_nmrse" 60.8 "all"
"1433" "unbias" "nrmse" "Sailfish_nmrse" 41.6 "all"
"1434" "unbias" "nrmse" "eXpress_nmrse" 101.3 "all"
"1435" "unbias" "nrmse" "Kallisto_nmrse" 41.4 "all"
"1436" "unbias" "nrmse" "RSEM_nmrse" 30.9 "all"
"1437" "unbias" "nrmse" "Salmon_align_nmrse" 45.1 "all"
"1438" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.1 "all"
"1439" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.5 "all"
"1440" "unbias" "nrmse" "Sailfish_nmrse" 40.4 "all"
"1441" "unbias" "nrmse" "eXpress_nmrse" 51.6 "all"
"1442" "unbias" "nrmse" "Kallisto_nmrse" 42.3 "all"
"1443" "unbias" "nrmse" "RSEM_nmrse" 41.1 "all"
"1444" "unbias" "nrmse" "Salmon_align_nmrse" 60 "all"
"1445" "unbias" "nrmse" "Salmon_quasi_nmrse" 56.5 "all"
"1446" "unbias" "nrmse" "Salmon_SMEM_nmrse" 56 "all"
"1447" "unbias" "nrmse" "Sailfish_nmrse" 40.1 "all"
"1448" "unbias" "nrmse" "eXpress_nmrse" 59.9 "all"
"1449" "unbias" "nrmse" "Kallisto_nmrse" 46.3 "all"
"1450" "unbias" "nrmse" "RSEM_nmrse" 31.8 "all"
"1451" "unbias" "nrmse" "Salmon_align_nmrse" 58.3 "all"
"1452" "unbias" "nrmse" "Salmon_quasi_nmrse" 60.2 "all"
"1453" "unbias" "nrmse" "Salmon_SMEM_nmrse" 62.1 "all"
"1454" "unbias" "nrmse" "Sailfish_nmrse" 48 "all"
"1455" "unbias" "nrmse" "eXpress_nmrse" 58.8 "all"
"1456" "unbias" "nrmse" "Kallisto_nmrse" 47 "all"
"1457" "unbias" "nrmse" "RSEM_nmrse" 47.4 "all"
"1458" "unbias" "nrmse" "Salmon_align_nmrse" 57.9 "all"
"1459" "unbias" "nrmse" "Salmon_quasi_nmrse" 57.8 "all"
"1460" "unbias" "nrmse" "Salmon_SMEM_nmrse" 59 "all"
"1461" "unbias" "nrmse" "Sailfish_nmrse" 45.6 "all"
"1462" "unbias" "nrmse" "eXpress_nmrse" 47.6 "all"
"1463" "unbias" "nrmse" "Kallisto_nmrse" 38.9 "all"
"1464" "unbias" "nrmse" "RSEM_nmrse" 38.3 "all"
"1465" "unbias" "nrmse" "Salmon_align_nmrse" 48.8 "all"
"1466" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.3 "all"
"1467" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.2 "all"
"1468" "unbias" "nrmse" "Sailfish_nmrse" 50.2 "all"
"1469" "unbias" "nrmse" "eXpress_nmrse" 57.2 "all"
"1470" "unbias" "nrmse" "Kallisto_nmrse" 38.8 "all"
"1471" "unbias" "nrmse" "RSEM_nmrse" 45.1 "all"
"1472" "unbias" "nrmse" "Salmon_align_nmrse" 47.3 "all"
"1473" "unbias" "nrmse" "Salmon_quasi_nmrse" 43.1 "all"
"1474" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.9 "all"
"1475" "unbias" "nrmse" "Sailfish_nmrse" 54.6 "all"
"1476" "unbias" "nrmse" "eXpress_nmrse" 102.9 "all"
"1477" "unbias" "nrmse" "Kallisto_nmrse" 35.7 "all"
"1478" "unbias" "nrmse" "RSEM_nmrse" 31.9 "all"
"1479" "unbias" "nrmse" "Salmon_align_nmrse" 46.8 "all"
"1480" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.9 "all"
"1481" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.6 "all"
"1482" "unbias" "nrmse" "Sailfish_nmrse" 40.1 "all"
"1483" "unbias" "nrmse" "eXpress_nmrse" 54.7 "all"
"1484" "unbias" "nrmse" "Kallisto_nmrse" 40 "all"
"1485" "unbias" "nrmse" "RSEM_nmrse" 47.8 "all"
"1486" "unbias" "nrmse" "Salmon_align_nmrse" 69.3 "all"
"1487" "unbias" "nrmse" "Salmon_quasi_nmrse" 65 "all"
"1488" "unbias" "nrmse" "Salmon_SMEM_nmrse" 64.2 "all"
"1489" "unbias" "nrmse" "Sailfish_nmrse" 53.8 "all"
"1490" "unbias" "nrmse" "eXpress_nmrse" 62 "all"
"1491" "unbias" "nrmse" "Kallisto_nmrse" 51.8 "all"
"1492" "unbias" "nrmse" "RSEM_nmrse" 33.7 "all"
"1493" "unbias" "nrmse" "Salmon_align_nmrse" 50.6 "all"
"1494" "unbias" "nrmse" "Salmon_quasi_nmrse" 46 "all"
"1495" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.2 "all"
"1496" "unbias" "nrmse" "Sailfish_nmrse" 38.6 "all"
"1497" "unbias" "nrmse" "eXpress_nmrse" 48.8 "all"
"1498" "unbias" "nrmse" "Kallisto_nmrse" 41.3 "all"
"1499" "unbias" "nrmse" "RSEM_nmrse" 33.7 "all"
"1500" "unbias" "nrmse" "Salmon_align_nmrse" 48.4 "all"
"1501" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.7 "all"
"1502" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.7 "all"
"1503" "unbias" "nrmse" "Sailfish_nmrse" 36.4 "all"
"1504" "unbias" "nrmse" "eXpress_nmrse" 77.5 "all"
"1505" "unbias" "nrmse" "Kallisto_nmrse" 39.2 "all"
"1506" "unbias" "nrmse" "RSEM_nmrse" 36 "all"
"1507" "unbias" "nrmse" "Salmon_align_nmrse" 47.7 "all"
"1508" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.9 "all"
"1509" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.5 "all"
"1510" "unbias" "nrmse" "Sailfish_nmrse" 36 "all"
"1511" "unbias" "nrmse" "eXpress_nmrse" 56.9 "all"
"1512" "unbias" "nrmse" "Kallisto_nmrse" 36.6 "all"
"1513" "unbias" "nrmse" "RSEM_nmrse" 42.3 "all"
"1514" "unbias" "nrmse" "Salmon_align_nmrse" 50.9 "all"
"1515" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.5 "all"
"1516" "unbias" "nrmse" "Salmon_SMEM_nmrse" 54.8 "all"
"1517" "unbias" "nrmse" "Sailfish_nmrse" 48.6 "all"
"1518" "unbias" "nrmse" "eXpress_nmrse" 49.3 "all"
"1519" "unbias" "nrmse" "Kallisto_nmrse" 36.1 "all"
"1520" "unbias" "nrmse" "RSEM_nmrse" 32.8 "all"
"1521" "unbias" "nrmse" "Salmon_align_nmrse" 49.9 "all"
"1522" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.7 "all"
"1523" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47 "all"
"1524" "unbias" "nrmse" "Sailfish_nmrse" 36.9 "all"
"1525" "unbias" "nrmse" "eXpress_nmrse" 65.3 "all"
"1526" "unbias" "nrmse" "Kallisto_nmrse" 38.9 "all"
"1527" "unbias" "nrmse" "RSEM_nmrse" 48.9 "all"
"1528" "unbias" "nrmse" "Salmon_align_nmrse" 49.4 "all"
"1529" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.8 "all"
"1530" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.5 "all"
"1531" "unbias" "nrmse" "Sailfish_nmrse" 57.5 "all"
"1532" "unbias" "nrmse" "eXpress_nmrse" 49.5 "all"
"1533" "unbias" "nrmse" "Kallisto_nmrse" 38.8 "all"
"1534" "unbias" "nrmse" "RSEM_nmrse" 32.3 "all"
"1535" "unbias" "nrmse" "Salmon_align_nmrse" 48 "all"
"1536" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.4 "all"
"1537" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.1 "all"
"1538" "unbias" "nrmse" "Sailfish_nmrse" 38.3 "all"
"1539" "unbias" "nrmse" "eXpress_nmrse" 50.9 "all"
"1540" "unbias" "nrmse" "Kallisto_nmrse" 39.8 "all"
"1541" "unbias" "nrmse" "RSEM_nmrse" 45.3 "all"
"1542" "unbias" "nrmse" "Salmon_align_nmrse" 51.2 "all"
"1543" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.9 "all"
"1544" "unbias" "nrmse" "Salmon_SMEM_nmrse" 51.4 "all"
"1545" "unbias" "nrmse" "Sailfish_nmrse" 40 "all"
"1546" "unbias" "nrmse" "eXpress_nmrse" 63 "all"
"1547" "unbias" "nrmse" "Kallisto_nmrse" 40.9 "all"
"1548" "unbias" "nrmse" "RSEM_nmrse" 38.3 "all"
"1549" "unbias" "nrmse" "Salmon_align_nmrse" 57.5 "all"
"1550" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.3 "all"
"1551" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.9 "all"
"1552" "unbias" "nrmse" "Sailfish_nmrse" 43.6 "all"
"1553" "unbias" "nrmse" "eXpress_nmrse" 53 "all"
"1554" "unbias" "nrmse" "Kallisto_nmrse" 46 "all"
"1555" "unbias" "nrmse" "RSEM_nmrse" 53.8 "all"
"1556" "unbias" "nrmse" "Salmon_align_nmrse" 51 "all"
"1557" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.6 "all"
"1558" "unbias" "nrmse" "Salmon_SMEM_nmrse" 50.1 "all"
"1559" "unbias" "nrmse" "Sailfish_nmrse" 36.5 "all"
"1560" "unbias" "nrmse" "eXpress_nmrse" 52.7 "all"
"1561" "unbias" "nrmse" "Kallisto_nmrse" 37.4 "all"
"1562" "unbias" "nrmse" "RSEM_nmrse" 27.8 "all"
"1563" "unbias" "nrmse" "Salmon_align_nmrse" 43.2 "all"
"1564" "unbias" "nrmse" "Salmon_quasi_nmrse" 35.8 "all"
"1565" "unbias" "nrmse" "Salmon_SMEM_nmrse" 39.3 "all"
"1566" "unbias" "nrmse" "Sailfish_nmrse" 32.4 "all"
"1567" "unbias" "nrmse" "eXpress_nmrse" 94 "all"
"1568" "unbias" "nrmse" "Kallisto_nmrse" 33.3 "all"
"1569" "unbias" "nrmse" "RSEM_nmrse" 34.5 "all"
"1570" "unbias" "nrmse" "Salmon_align_nmrse" 47.4 "all"
"1571" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.4 "all"
"1572" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.8 "all"
"1573" "unbias" "nrmse" "Sailfish_nmrse" 37.7 "all"
"1574" "unbias" "nrmse" "eXpress_nmrse" 53.4 "all"
"1575" "unbias" "nrmse" "Kallisto_nmrse" 38.3 "all"
"1576" "unbias" "nrmse" "RSEM_nmrse" 40.6 "all"
"1577" "unbias" "nrmse" "Salmon_align_nmrse" 84 "all"
"1578" "unbias" "nrmse" "Salmon_quasi_nmrse" 64 "all"
"1579" "unbias" "nrmse" "Salmon_SMEM_nmrse" 68.3 "all"
"1580" "unbias" "nrmse" "Sailfish_nmrse" 50.6 "all"
"1581" "unbias" "nrmse" "eXpress_nmrse" 68.2 "all"
"1582" "unbias" "nrmse" "Kallisto_nmrse" 50.3 "all"
"1583" "unbias" "nrmse" "RSEM_nmrse" 49.7 "all"
"1584" "unbias" "nrmse" "Salmon_align_nmrse" 51.5 "all"
"1585" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.7 "all"
"1586" "unbias" "nrmse" "Salmon_SMEM_nmrse" 53.4 "all"
"1587" "unbias" "nrmse" "Sailfish_nmrse" 36.5 "all"
"1588" "unbias" "nrmse" "eXpress_nmrse" 49.3 "all"
"1589" "unbias" "nrmse" "Kallisto_nmrse" 40.4 "all"
"1590" "unbias" "nrmse" "RSEM_nmrse" 29.7 "all"
"1591" "unbias" "nrmse" "Salmon_align_nmrse" 46.1 "all"
"1592" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.6 "all"
"1593" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.7 "all"
"1594" "unbias" "nrmse" "Sailfish_nmrse" 35 "all"
"1595" "unbias" "nrmse" "eXpress_nmrse" 52.8 "all"
"1596" "unbias" "nrmse" "Kallisto_nmrse" 37.6 "all"
"1597" "unbias" "nrmse" "RSEM_nmrse" 39.1 "all"
"1598" "unbias" "nrmse" "Salmon_align_nmrse" 55.4 "all"
"1599" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.7 "all"
"1600" "unbias" "nrmse" "Salmon_SMEM_nmrse" 51.5 "all"
"1601" "unbias" "nrmse" "Sailfish_nmrse" 44.8 "all"
"1602" "unbias" "nrmse" "eXpress_nmrse" 50.6 "all"
"1603" "unbias" "nrmse" "Kallisto_nmrse" 39 "all"
"1604" "unbias" "nrmse" "RSEM_nmrse" 55.9 "all"
"1605" "unbias" "nrmse" "Salmon_align_nmrse" 57.5 "all"
"1606" "unbias" "nrmse" "Salmon_quasi_nmrse" 54.4 "all"
"1607" "unbias" "nrmse" "Salmon_SMEM_nmrse" 55.6 "all"
"1608" "unbias" "nrmse" "Sailfish_nmrse" 51.9 "all"
"1609" "unbias" "nrmse" "eXpress_nmrse" 103.1 "all"
"1610" "unbias" "nrmse" "Kallisto_nmrse" 65.3 "all"
"1611" "unbias" "nrmse" "RSEM_nmrse" 47.8 "all"
"1612" "unbias" "nrmse" "Salmon_align_nmrse" 67.9 "all"
"1613" "unbias" "nrmse" "Salmon_quasi_nmrse" 66.6 "all"
"1614" "unbias" "nrmse" "Salmon_SMEM_nmrse" 68.9 "all"
"1615" "unbias" "nrmse" "Sailfish_nmrse" 36.4 "all"
"1616" "unbias" "nrmse" "eXpress_nmrse" 50 "all"
"1617" "unbias" "nrmse" "Kallisto_nmrse" 46.3 "all"
"1618" "unbias" "nrmse" "RSEM_nmrse" 39.1 "all"
"1619" "unbias" "nrmse" "Salmon_align_nmrse" 60.8 "all"
"1620" "unbias" "nrmse" "Salmon_quasi_nmrse" 55.4 "all"
"1621" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6 "all"
"1622" "unbias" "nrmse" "Sailfish_nmrse" 35.6 "all"
"1623" "unbias" "nrmse" "eXpress_nmrse" 53.5 "all"
"1624" "unbias" "nrmse" "Kallisto_nmrse" 36.9 "all"
"1625" "unbias" "nrmse" "RSEM_nmrse" 31.5 "all"
"1626" "unbias" "nrmse" "Salmon_align_nmrse" 42.8 "all"
"1627" "unbias" "nrmse" "Salmon_quasi_nmrse" 40.5 "all"
"1628" "unbias" "nrmse" "Salmon_SMEM_nmrse" 39.8 "all"
"1629" "unbias" "nrmse" "Sailfish_nmrse" 32 "all"
"1630" "unbias" "nrmse" "eXpress_nmrse" 101.9 "all"
"1631" "unbias" "nrmse" "Kallisto_nmrse" 32.2 "all"
"1632" "unbias" "nrmse" "RSEM_nmrse" 31 "all"
"1633" "unbias" "nrmse" "Salmon_align_nmrse" 49.7 "all"
"1634" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.6 "all"
"1635" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46 "all"
"1636" "unbias" "nrmse" "Sailfish_nmrse" 37.7 "all"
"1637" "unbias" "nrmse" "eXpress_nmrse" 49.7 "all"
"1638" "unbias" "nrmse" "Kallisto_nmrse" 38.1 "all"
"1639" "unbias" "nrmse" "RSEM_nmrse" 33.8 "all"
"1640" "unbias" "nrmse" "Salmon_align_nmrse" 47 "all"
"1641" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.8 "all"
"1642" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.3 "all"
"1643" "unbias" "nrmse" "Sailfish_nmrse" 39.8 "all"
"1644" "unbias" "nrmse" "eXpress_nmrse" 102 "all"
"1645" "unbias" "nrmse" "Kallisto_nmrse" 39.8 "all"
"1646" "unbias" "nrmse" "RSEM_nmrse" 31.7 "all"
"1647" "unbias" "nrmse" "Salmon_align_nmrse" 45.4 "all"
"1648" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.4 "all"
"1649" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.9 "all"
"1650" "unbias" "nrmse" "Sailfish_nmrse" 36.9 "all"
"1651" "unbias" "nrmse" "eXpress_nmrse" 50.8 "all"
"1652" "unbias" "nrmse" "Kallisto_nmrse" 38.1 "all"
"1653" "unbias" "nrmse" "RSEM_nmrse" 34.7 "all"
"1654" "unbias" "nrmse" "Salmon_align_nmrse" 45.5 "all"
"1655" "unbias" "nrmse" "Salmon_quasi_nmrse" 41 "all"
"1656" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41.4 "all"
"1657" "unbias" "nrmse" "Sailfish_nmrse" 35.9 "all"
"1658" "unbias" "nrmse" "eXpress_nmrse" 101.1 "all"
"1659" "unbias" "nrmse" "Kallisto_nmrse" 39 "all"
